rank,last_wks,peak_position,wks_on_rank,date,album,artist,social,label,Class
9,6,6,16,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
10,12,7,14,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
11,11,4,37,2/20/2016,2.40E+01,1.50E+01,3.00E+00,1.00E+00,TRUE
12,10,5,27,2/20/2016,5.00E+01,3.00E+01,1.20E+02,-1.00E+00,FALSE
13,7,7,9,2/20/2016,1.40E+01,1.10E+01,5.00E+00,1.00E+00,TRUE
14,18,9,16,2/20/2016,5.20E+01,3.80E+01,1.20E+02,1.00E+00,TRUE
15,8,5,21,2/20/2016,1.40E+01,1.10E+01,5.00E+00,-1.00E+00,FALSE
16,13,12,13,2/20/2016,1.20E+01,8.00E+00,1.20E+02,1.00E+00,TRUE
17,22,12,10,2/20/2016,6.00E+00,1.00E+01,3.60E+01,1.00E+00,TRUE
18,14,2,27,2/20/2016,3.90E+01,4.00E+00,1.90E+01,1.00E+00,TRUE
19,16,13,19,2/20/2016,9.00E+00,1.30E+01,3.20E+01,1.00E+00,TRUE
20,15,8,31,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
21,17,1,23,2/20/2016,5.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
22,20,12,20,2/20/2016,2.80E+01,1.20E+02,1.20E+02,1.00E+00,TRUE
23,21,1,37,2/20/2016,1.20E+01,8.00E+00,1.20E+02,-1.00E+00,FALSE
24,19,14,22,2/20/2016,2.50E+02,5.80E+01,1.20E+02,-1.00E+00,FALSE
25,24,23,20,2/20/2016,8.70E+01,5.20E+01,1.20E+02,1.00E+00,TRUE
26,25,20,12,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
27,27,23,16,2/20/2016,2.50E+02,4.50E+01,1.20E+02,-1.00E+00,FALSE
28,23,16,22,2/20/2016,6.60E+01,4.70E+01,1.20E+02,-1.00E+00,FALSE
29,29,14,11,2/20/2016,3.00E+00,3.00E+00,1.60E+01,1.00E+00,TRUE
30,26,21,20,2/20/2016,3.30E+01,3.30E+01,1.20E+02,1.00E+00,TRUE
31,28,4,32,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
32,31,10,31,2/20/2016,6.30E+01,4.60E+01,1.20E+02,-1.00E+00,FALSE
33,30,29,18,2/20/2016,2.60E+01,2.60E+01,1.20E+02,-1.00E+00,FALSE
34,32,13,20,2/20/2016,5.60E+01,2.30E+01,2.40E+01,-1.00E+00,FALSE
35,34,5,24,2/20/2016,2.30E+01,1.20E+01,1.40E+01,-1.00E+00,FALSE
36,45,13,13,2/20/2016,1.60E+01,1.40E+01,4.20E+01,1.00E+00,TRUE
37,37,37,12,2/20/2016,4.00E+01,3.10E+01,1.20E+02,1.00E+00,TRUE
38,39,3,50,2/20/2016,2.50E+02,8.90E+01,1.20E+02,-1.00E+00,FALSE
39,33,31,10,2/20/2016,2.50E+02,7.00E+01,1.20E+02,1.00E+00,TRUE
40,38,38,11,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
41,36,4,44,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
42,35,1,35,2/20/2016,1.20E+01,8.00E+00,1.20E+02,1.00E+00,TRUE
43,57,2,3,2/20/2016,2.50E+02,6.90E+01,1.20E+02,1.00E+00,TRUE
44,40,26,15,2/20/2016,9.00E+00,1.30E+01,3.20E+01,1.00E+00,TRUE
45,41,1,48,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
46,67,17,5,2/20/2016,2.00E+00,5.00E+00,1.20E+02,1.00E+00,TRUE
47,42,36,25,2/20/2016,2.10E+01,2.10E+01,1.20E+02,-1.00E+00,FALSE
48,59,4,3,2/20/2016,1.15E+02,8.20E+01,1.20E+02,1.00E+00,TRUE
49,44,18,7,2/20/2016,2.30E+01,1.20E+01,1.40E+01,-1.00E+00,FALSE
50,46,33,26,2/20/2016,1.80E+01,1.60E+01,1.20E+02,-1.00E+00,FALSE
51,48,20,8,2/20/2016,2.00E+01,2.40E+01,1.80E+01,1.00E+00,TRUE
52,49,45,11,2/20/2016,2.50E+02,5.90E+01,3.30E+01,-1.00E+00,FALSE
53,53,19,5,2/20/2016,6.50E+01,4.90E+01,1.20E+02,1.00E+00,TRUE
54,43,10,16,2/20/2016,1.90E+01,1.90E+01,7.00E+00,-1.00E+00,FALSE
55,55,49,9,2/20/2016,2.50E+02,9.70E+01,1.20E+02,1.00E+00,TRUE
56,52,52,7,2/20/2016,7.30E+01,4.00E+01,1.20E+02,1.00E+00,TRUE
57,60,31,8,2/20/2016,2.50E+02,6.30E+01,1.20E+02,1.00E+00,TRUE
58,58,42,5,2/20/2016,5.30E+01,4.20E+01,1.20E+02,1.00E+00,TRUE
59,82,46,7,2/20/2016,2.00E+00,5.00E+00,1.20E+02,-1.00E+00,FALSE
60,54,44,5,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
61,62,35,4,2/20/2016,1.08E+02,6.70E+01,1.20E+02,1.00E+00,TRUE
62,61,54,6,2/20/2016,2.50E+02,8.50E+01,1.20E+02,1.00E+00,TRUE
63,63,52,11,2/20/2016,1.06E+02,6.20E+01,1.20E+02,1.00E+00,TRUE
64,51,48,12,2/20/2016,4.90E+01,3.60E+01,1.20E+02,-1.00E+00,FALSE
65,50,46,18,2/20/2016,8.10E+01,7.40E+01,1.20E+02,-1.00E+00,FALSE
66,66,58,14,2/20/2016,2.50E+02,9.40E+01,1.20E+02,1.00E+00,TRUE
67,47,21,18,2/20/2016,1.12E+02,5.30E+01,1.10E+01,-1.00E+00,FALSE
68,120,25,1,2/20/2016,1.60E+01,1.40E+01,4.20E+01,1.00E+00,TRUE
69,69,53,6,2/20/2016,9.10E+01,4.80E+01,1.20E+02,1.00E+00,TRUE
70,81,43,2,2/20/2016,5.60E+01,2.30E+01,2.40E+01,1.00E+00,TRUE
71,91,50,2,2/20/2016,1.51E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
72,72,60,7,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
73,71,52,20,2/20/2016,2.80E+01,1.20E+02,1.20E+02,-1.00E+00,FALSE
74,64,64,6,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
75,68,56,15,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
76,79,76,4,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
77,76,68,5,2/20/2016,8.00E+00,2.70E+01,1.20E+02,1.00E+00,TRUE
78,120,9,1,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
79,88,20,3,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
80,75,16,7,2/20/2016,9.80E+01,1.20E+02,1.20E+02,1.00E+00,TRUE
81,87,52,2,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
82,80,71,15,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
83,77,67,8,2/20/2016,9.00E+00,1.30E+01,3.20E+01,1.00E+00,TRUE
84,70,62,8,2/20/2016,1.29E+02,7.60E+01,1.20E+02,-1.00E+00,FALSE
85,120,23,1,2/20/2016,4.70E+01,6.40E+01,1.50E+01,-1.00E+00,FALSE
86,86,68,8,2/20/2016,4.20E+01,6.80E+01,1.20E+02,-1.00E+00,FALSE
87,74,62,19,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
88,100,50,2,2/20/2016,1.17E+02,9.10E+01,1.20E+02,1.00E+00,TRUE
89,65,65,3,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
90,78,45,13,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
91,120,7,1,2/20/2016,1.00E+00,2.00E+00,1.20E+01,1.00E+00,TRUE
92,120,65,2,2/20/2016,1.90E+01,1.90E+01,7.00E+00,-1.00E+00,FALSE
93,90,68,9,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
94,94,94,2,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
95,84,22,13,2/20/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
96,83,47,18,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
97,120,97,1,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
98,99,60,6,2/20/2016,1.20E+01,8.00E+00,1.20E+02,1.00E+00,TRUE
99,120,56,3,2/20/2016,4.00E+00,9.00E+00,1.20E+02,-1.00E+00,FALSE
100,92,84,14,2/20/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
1,2,1,11,2/13/2016,2.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
2,1,1,14,2/13/2016,2.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
3,4,2,19,2/13/2016,4.00E+00,3.00E+00,1.20E+02,-1.00E+00,FALSE
4,3,1,14,2/13/2016,1.00E+00,2.00E+00,3.30E+01,-1.00E+00,FALSE
5,12,4,12,2/13/2016,2.40E+01,1.90E+01,1.20E+02,-1.00E+00,FALSE
6,8,6,15,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
7,21,7,8,2/13/2016,1.10E+01,7.00E+00,1.20E+01,-1.00E+00,FALSE
8,7,5,20,2/13/2016,1.10E+01,7.00E+00,1.20E+01,-1.00E+00,FALSE
9,120,1,1,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
10,5,5,26,2/13/2016,4.40E+01,2.70E+01,1.20E+02,-1.00E+00,FALSE
11,6,4,36,2/13/2016,1.80E+01,1.30E+01,5.00E+00,1.00E+00,TRUE
12,16,7,13,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
13,13,12,12,2/13/2016,8.00E+00,5.00E+00,4.00E+01,-1.00E+00,FALSE
14,9,2,26,2/13/2016,3.80E+01,4.00E+00,1.30E+01,-1.00E+00,FALSE
15,11,8,30,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
16,15,13,18,2/13/2016,1.00E+01,1.00E+01,3.70E+01,-1.00E+00,FALSE
17,10,1,22,2/13/2016,2.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
18,22,9,15,2/13/2016,5.50E+01,4.40E+01,1.20E+02,1.00E+00,TRUE
19,17,14,21,2/13/2016,2.50E+02,4.90E+01,1.20E+02,-1.00E+00,FALSE
20,14,12,19,2/13/2016,2.60E+01,1.20E+02,1.20E+02,-1.00E+00,FALSE
21,18,1,36,2/13/2016,8.00E+00,5.00E+00,4.00E+01,-1.00E+00,FALSE
22,26,12,9,2/13/2016,2.50E+02,3.10E+01,3.10E+01,1.00E+00,TRUE
23,19,16,21,2/13/2016,5.60E+01,3.70E+01,1.20E+02,-1.00E+00,FALSE
24,30,23,19,2/13/2016,7.30E+01,5.10E+01,1.20E+02,-1.00E+00,FALSE
25,24,20,11,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
26,25,21,19,2/13/2016,3.10E+01,3.20E+01,1.20E+02,-1.00E+00,FALSE
27,23,23,15,2/13/2016,2.50E+02,5.90E+01,1.20E+02,1.00E+00,TRUE
28,20,4,31,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
29,35,14,10,2/13/2016,1.00E+00,2.00E+00,3.30E+01,1.00E+00,TRUE
30,33,29,17,2/13/2016,2.10E+01,2.50E+01,1.20E+02,-1.00E+00,FALSE
31,29,10,30,2/13/2016,6.20E+01,4.50E+01,1.20E+02,-1.00E+00,FALSE
32,27,13,19,2/13/2016,4.80E+01,2.30E+01,2.30E+01,-1.00E+00,FALSE
33,31,31,9,2/13/2016,2.50E+02,6.30E+01,1.20E+02,-1.00E+00,FALSE
34,34,5,23,2/13/2016,2.20E+01,8.00E+00,9.00E+00,-1.00E+00,FALSE
35,32,1,34,2/13/2016,8.00E+00,5.00E+00,4.00E+01,-1.00E+00,FALSE
36,36,4,43,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
37,42,37,11,2/13/2016,3.30E+01,2.80E+01,1.20E+02,1.00E+00,TRUE
38,44,38,10,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
39,28,3,49,2/13/2016,2.50E+02,9.80E+01,1.20E+02,1.00E+00,TRUE
40,39,26,14,2/13/2016,1.00E+01,1.00E+01,3.70E+01,-1.00E+00,FALSE
41,37,1,47,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
42,41,36,24,2/13/2016,2.50E+01,2.20E+01,3.90E+01,-1.00E+00,FALSE
43,38,10,15,2/13/2016,1.70E+01,1.40E+01,4.00E+00,-1.00E+00,FALSE
44,50,18,6,2/13/2016,2.20E+01,8.00E+00,9.00E+00,-1.00E+00,FALSE
45,47,13,12,2/13/2016,3.70E+01,3.50E+01,5.00E+01,1.00E+00,TRUE
46,43,33,25,2/13/2016,1.30E+01,1.20E+01,1.20E+02,-1.00E+00,FALSE
47,40,21,17,2/13/2016,7.80E+01,4.20E+01,1.00E+01,-1.00E+00,FALSE
48,49,20,7,2/13/2016,2.00E+01,2.10E+01,1.50E+01,-1.00E+00,FALSE
49,45,45,10,2/13/2016,2.50E+02,7.10E+01,1.20E+02,-1.00E+00,FALSE
50,46,46,17,2/13/2016,5.70E+01,5.70E+01,1.20E+02,-1.00E+00,FALSE
51,52,48,11,2/13/2016,4.00E+01,2.90E+01,1.20E+02,-1.00E+00,FALSE
52,54,52,6,2/13/2016,8.20E+01,4.00E+01,1.20E+02,-1.00E+00,FALSE
53,55,19,4,2/13/2016,6.80E+01,5.30E+01,1.20E+02,-1.00E+00,FALSE
54,58,44,4,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
55,57,49,8,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
56,120,56,1,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
57,96,2,2,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
58,60,42,4,2/13/2016,5.20E+01,4.30E+01,1.20E+02,1.00E+00,TRUE
59,79,4,2,2/13/2016,1.59E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
60,70,31,7,2/13/2016,2.50E+02,7.60E+01,1.20E+02,1.00E+00,TRUE
61,65,54,5,2/13/2016,2.50E+02,8.90E+01,1.20E+02,-1.00E+00,FALSE
62,69,35,3,2/13/2016,1.00E+02,6.40E+01,1.20E+02,1.00E+00,TRUE
63,64,52,10,2/13/2016,1.10E+02,6.00E+01,1.20E+02,1.00E+00,TRUE
64,88,64,5,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
65,82,65,2,2/13/2016,9.70E+01,9.70E+01,1.20E+02,-1.00E+00,FALSE
66,71,58,13,2/13/2016,1.83E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
67,62,17,4,2/13/2016,2.50E+02,6.10E+01,1.20E+02,1.00E+00,TRUE
68,56,56,14,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
69,78,53,5,2/13/2016,9.40E+01,5.60E+01,1.20E+02,1.00E+00,TRUE
70,83,62,7,2/13/2016,1.01E+02,6.70E+01,1.20E+02,-1.00E+00,FALSE
71,63,52,19,2/13/2016,2.60E+01,1.20E+02,1.20E+02,-1.00E+00,FALSE
72,90,60,6,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
73,59,56,16,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
74,66,62,18,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
75,86,16,6,2/13/2016,8.10E+01,1.20E+02,1.20E+02,-1.00E+00,FALSE
76,80,68,4,2/13/2016,7.00E+00,2.00E+01,1.20E+02,-1.00E+00,FALSE
77,67,67,7,2/13/2016,1.00E+01,1.00E+01,3.70E+01,-1.00E+00,FALSE
78,53,45,12,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
79,84,76,3,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
80,73,71,14,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
81,120,43,1,2/13/2016,4.80E+01,2.30E+01,2.30E+01,1.00E+00,TRUE
82,76,46,6,2/13/2016,2.50E+02,6.10E+01,1.20E+02,1.00E+00,TRUE
83,61,47,17,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
84,77,22,12,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
85,85,84,5,2/13/2016,7.60E+01,6.60E+01,1.20E+02,-1.00E+00,FALSE
86,81,68,7,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
87,120,52,1,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
88,95,20,2,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
89,51,7,13,2/13/2016,1.69E+02,4.60E+01,7.00E+00,-1.00E+00,FALSE
90,68,68,8,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
91,120,50,1,2/13/2016,1.80E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
92,91,84,13,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
93,74,54,16,2/13/2016,1.89E+02,9.50E+01,1.20E+02,-1.00E+00,FALSE
94,120,94,1,2/13/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
95,120,30,1,2/13/2016,6.10E+01,7.50E+01,1.20E+02,-1.00E+00,FALSE
96,72,68,4,2/13/2016,5.00E+00,9.00E+00,1.20E+02,-1.00E+00,FALSE
97,120,97,1,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
98,120,35,1,2/13/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
99,100,60,5,2/13/2016,8.00E+00,5.00E+00,4.00E+01,1.00E+00,TRUE
100,120,50,1,2/13/2016,1.23E+02,9.90E+01,1.20E+02,1.00E+00,TRUE
1,1,1,13,2/6/2016,3.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
2,3,1,10,2/6/2016,3.00E+00,1.00E+00,1.00E+00,1.00E+00,TRUE
3,2,1,13,2/6/2016,2.00E+00,2.00E+00,3.10E+01,-1.00E+00,FALSE
4,4,2,18,2/6/2016,5.00E+00,6.00E+00,1.20E+02,1.00E+00,TRUE
5,6,5,25,2/6/2016,4.30E+01,2.40E+01,1.20E+02,-1.00E+00,FALSE
6,8,4,35,2/6/2016,2.00E+01,1.10E+01,3.00E+00,-1.00E+00,FALSE
7,5,5,19,2/6/2016,1.60E+01,8.00E+00,6.00E+00,-1.00E+00,FALSE
8,11,6,14,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
9,7,2,25,2/6/2016,4.10E+01,7.00E+00,1.20E+01,-1.00E+00,FALSE
10,10,1,21,2/6/2016,3.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
11,9,8,29,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
12,23,4,11,2/6/2016,2.90E+01,1.80E+01,1.20E+02,1.00E+00,TRUE
13,15,12,11,2/6/2016,9.00E+00,5.00E+00,4.00E+01,1.00E+00,TRUE
14,12,12,18,2/6/2016,2.30E+01,1.20E+02,1.20E+02,-1.00E+00,FALSE
15,13,13,17,2/6/2016,1.00E+01,1.30E+01,1.20E+02,-1.00E+00,FALSE
16,19,7,12,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
17,16,14,20,2/6/2016,2.50E+02,4.70E+01,1.20E+02,-1.00E+00,FALSE
18,14,1,35,2/6/2016,9.00E+00,5.00E+00,4.00E+01,-1.00E+00,FALSE
19,17,16,20,2/6/2016,5.80E+01,3.70E+01,1.20E+02,-1.00E+00,FALSE
20,18,4,30,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
21,37,7,7,2/6/2016,1.60E+01,8.00E+00,6.00E+00,1.00E+00,TRUE
22,22,9,14,2/6/2016,6.90E+01,4.90E+01,1.20E+02,1.00E+00,TRUE
23,26,23,14,2/6/2016,2.50E+02,5.70E+01,1.20E+02,-1.00E+00,FALSE
24,20,20,10,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
25,24,21,18,2/6/2016,3.30E+01,2.90E+01,1.20E+02,-1.00E+00,FALSE
26,34,12,8,2/6/2016,2.50E+02,3.30E+01,1.20E+02,1.00E+00,TRUE
27,21,13,18,2/6/2016,5.00E+01,2.10E+01,2.00E+01,-1.00E+00,FALSE
28,29,3,48,2/6/2016,2.50E+02,8.00E+01,1.20E+02,-1.00E+00,FALSE
29,25,10,29,2/6/2016,5.70E+01,4.20E+01,1.20E+02,-1.00E+00,FALSE
30,31,23,18,2/6/2016,8.40E+01,5.10E+01,1.20E+02,1.00E+00,TRUE
31,36,31,8,2/6/2016,2.50E+02,6.00E+01,1.20E+02,-1.00E+00,FALSE
32,27,1,33,2/6/2016,9.00E+00,5.00E+00,4.00E+01,-1.00E+00,FALSE
33,33,29,16,2/6/2016,2.40E+01,2.20E+01,1.20E+02,1.00E+00,TRUE
34,28,5,22,2/6/2016,2.10E+01,9.00E+00,1.30E+01,1.00E+00,TRUE
35,41,14,9,2/6/2016,2.00E+00,2.00E+00,3.10E+01,1.00E+00,TRUE
36,32,4,42,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
37,38,1,46,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
38,35,10,14,2/6/2016,1.90E+01,1.40E+01,1.00E+01,-1.00E+00,FALSE
39,44,26,13,2/6/2016,1.00E+01,1.30E+01,1.20E+02,-1.00E+00,FALSE
40,30,21,16,2/6/2016,6.70E+01,3.40E+01,7.00E+00,-1.00E+00,FALSE
41,43,36,23,2/6/2016,2.70E+01,2.70E+01,1.20E+02,-1.00E+00,FALSE
42,46,37,10,2/6/2016,3.20E+01,2.60E+01,1.20E+02,1.00E+00,TRUE
43,47,33,24,2/6/2016,1.40E+01,1.20E+01,1.20E+02,-1.00E+00,FALSE
44,48,38,9,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
45,52,45,9,2/6/2016,2.50E+02,6.90E+01,1.20E+02,-1.00E+00,FALSE
46,54,46,16,2/6/2016,1.70E+01,3.20E+01,1.20E+02,-1.00E+00,FALSE
47,50,13,11,2/6/2016,3.90E+01,3.90E+01,1.20E+02,1.00E+00,TRUE
48,49,6,27,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
49,51,20,6,2/6/2016,2.20E+01,1.60E+01,8.00E+00,1.00E+00,TRUE
50,55,18,5,2/6/2016,2.10E+01,9.00E+00,1.30E+01,1.00E+00,TRUE
51,53,7,12,2/6/2016,1.79E+02,2.30E+01,2.00E+00,-1.00E+00,FALSE
52,57,48,10,2/6/2016,4.50E+01,2.80E+01,1.20E+02,1.00E+00,TRUE
53,58,45,11,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
54,62,52,5,2/6/2016,1.01E+02,4.10E+01,1.20E+02,1.00E+00,TRUE
55,64,19,3,2/6/2016,7.60E+01,5.30E+01,1.20E+02,1.00E+00,TRUE
56,59,56,13,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
57,65,49,7,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
58,68,44,3,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
59,56,56,15,2/6/2016,2.50E+02,9.00E+01,1.20E+02,-1.00E+00,FALSE
60,70,42,3,2/6/2016,5.40E+01,4.80E+01,1.20E+02,1.00E+00,TRUE
61,60,47,16,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
62,71,17,3,2/6/2016,2.50E+02,6.80E+01,1.20E+02,-1.00E+00,FALSE
63,63,52,18,2/6/2016,2.30E+01,1.20E+02,1.20E+02,-1.00E+00,FALSE
64,69,52,9,2/6/2016,1.17E+02,5.90E+01,1.20E+02,1.00E+00,TRUE
65,72,54,4,2/6/2016,2.50E+02,8.30E+01,1.20E+02,1.00E+00,TRUE
66,66,62,17,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
67,74,67,6,2/6/2016,1.00E+01,1.30E+01,1.20E+02,-1.00E+00,FALSE
68,79,68,7,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
69,94,35,2,2/6/2016,9.90E+01,6.70E+01,1.20E+02,1.00E+00,TRUE
70,82,31,6,2/6/2016,2.50E+02,7.90E+01,1.20E+02,1.00E+00,TRUE
71,75,58,12,2/6/2016,1.77E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
72,120,68,3,2/6/2016,1.00E+00,3.00E+00,4.10E+01,-1.00E+00,FALSE
73,77,71,13,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
74,61,54,15,2/6/2016,1.75E+02,9.40E+01,1.20E+02,-1.00E+00,FALSE
75,67,19,12,2/6/2016,3.00E+00,1.00E+00,1.00E+00,-1.00E+00,FALSE
76,83,46,5,2/6/2016,2.50E+02,6.80E+01,1.20E+02,-1.00E+00,FALSE
77,73,22,11,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
78,84,53,4,2/6/2016,1.03E+02,5.40E+01,1.20E+02,1.00E+00,TRUE
79,120,4,1,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
80,97,68,3,2/6/2016,8.00E+00,1.70E+01,1.20E+02,1.00E+00,TRUE
81,90,68,6,2/6/2016,1.73E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
82,120,65,1,2/6/2016,1.38E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
83,81,62,6,2/6/2016,1.18E+02,6.60E+01,1.20E+02,1.00E+00,TRUE
84,98,76,2,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
85,86,84,4,2/6/2016,7.20E+01,6.20E+01,1.20E+02,1.00E+00,TRUE
86,87,16,5,2/6/2016,9.30E+01,1.20E+02,1.20E+02,1.00E+00,TRUE
87,76,60,17,2/6/2016,3.60E+01,8.60E+01,1.20E+02,-1.00E+00,FALSE
88,85,64,4,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
89,120,89,1,2/6/2016,1.00E+00,3.00E+00,4.10E+01,-1.00E+00,FALSE
90,93,60,5,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
91,89,84,12,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
92,120,92,1,2/6/2016,1.00E+00,3.00E+00,4.10E+01,-1.00E+00,FALSE
93,88,48,16,2/6/2016,2.50E+02,1.20E+02,1.20E+02,-1.00E+00,FALSE
94,91,58,19,2/6/2016,4.10E+01,7.00E+00,1.20E+01,-1.00E+00,FALSE
95,120,20,1,2/6/2016,2.50E+02,1.20E+02,1.20E+02,1.00E+00,TRUE
